Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,20_1.0_0.5
3,7,0.6773504273504274,0.7818698597000484,13.166666666666668,25_0.1_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.1_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.1_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.1_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.1_0.5
3,7,0.652659069325736,0.7658442186744074,13.166666666666668,25_0.325_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.325_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.325_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.325_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.325_0.5
3,7,0.6462488129154796,0.7564102564102564,13.166666666666666,25_0.55_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.55_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.55_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.55_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.55_0.5
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.775_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.775_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.775_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.775_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.775_0.5
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_1.0_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_1.0_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,25_1.0_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,25_1.0_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,25_1.0_0.5
3,7,0.6773504273504274,0.7818698597000484,13.166666666666668,30_0.1_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.1_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.1_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.1_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.1_0.5
3,7,0.652659069325736,0.7658442186744074,13.166666666666668,30_0.325_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.325_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.325_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.325_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.325_0.5
3,7,0.6462488129154796,0.7564102564102564,13.166666666666666,30_0.55_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.55_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.55_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.55_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.55_0.5
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.775_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.775_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.775_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.775_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.775_0.5
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_1.0_0.1
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_1.0_0.2
3,7,0.6590693257359924,0.7375423318819545,13.166666666666668,30_1.0_0.30000000000000004
3,7,0.6718898385565052,0.7406869859700048,13.166666666666668,30_1.0_0.4
3,7,0.675735992402659,0.7091194968553459,13.166666666666666,30_1.0_0.5
3,8,0.6773504273504274,0.7818698597000484,13.166666666666668,None_0.1_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.1_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.1_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.1_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.1_0.5
3,8,0.652659069325736,0.7658442186744074,13.166666666666668,None_0.325_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.325_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.325_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.325_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.325_0.5
3,8,0.6462488129154796,0.7564102564102564,13.166666666666666,None_0.55_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.55_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.55_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.55_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.55_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.775_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.775_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.775_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.775_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.775_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_1.0_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_1.0_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,None_1.0_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,None_1.0_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,None_1.0_0.5
3,8,0.6773504273504274,0.7818698597000484,13.166666666666668,5_0.1_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.1_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.1_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,5_0.1_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,5_0.1_0.5
3,8,0.652659069325736,0.7658442186744074,13.166666666666668,5_0.325_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.325_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.325_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,5_0.325_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,5_0.325_0.5
3,8,0.6462488129154796,0.7564102564102564,13.166666666666666,5_0.55_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.55_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.55_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,5_0.55_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,5_0.55_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.775_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.775_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_0.775_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,5_0.775_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,5_0.775_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_1.0_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_1.0_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,5_1.0_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,5_1.0_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,5_1.0_0.5
3,8,0.6773504273504274,0.7818698597000484,13.166666666666668,10_0.1_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.1_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.1_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,10_0.1_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,10_0.1_0.5
3,8,0.652659069325736,0.7658442186744074,13.166666666666668,10_0.325_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.325_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.325_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,10_0.325_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,10_0.325_0.5
3,8,0.6462488129154796,0.7564102564102564,13.166666666666666,10_0.55_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.55_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.55_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,10_0.55_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,10_0.55_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.775_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.775_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_0.775_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,10_0.775_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,10_0.775_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_1.0_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_1.0_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,10_1.0_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,10_1.0_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,10_1.0_0.5
3,8,0.6773504273504274,0.7818698597000484,13.166666666666668,15_0.1_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.1_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.1_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,15_0.1_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,15_0.1_0.5
3,8,0.652659069325736,0.7658442186744074,13.166666666666668,15_0.325_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.325_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.325_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,15_0.325_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,15_0.325_0.5
3,8,0.6462488129154796,0.7564102564102564,13.166666666666666,15_0.55_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.55_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.55_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,15_0.55_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,15_0.55_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.775_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.775_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_0.775_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,15_0.775_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,15_0.775_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_1.0_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_1.0_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,15_1.0_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,15_1.0_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,15_1.0_0.5
3,8,0.6773504273504274,0.7818698597000484,13.166666666666668,20_0.1_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.1_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.1_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,20_0.1_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,20_0.1_0.5
3,8,0.652659069325736,0.7658442186744074,13.166666666666668,20_0.325_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.325_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.325_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,20_0.325_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,20_0.325_0.5
3,8,0.6462488129154796,0.7564102564102564,13.166666666666666,20_0.55_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.55_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.55_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,20_0.55_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,20_0.55_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.775_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.775_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_0.775_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,20_0.775_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,20_0.775_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_1.0_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_1.0_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,20_1.0_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,20_1.0_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,20_1.0_0.5
3,8,0.6773504273504274,0.7818698597000484,13.166666666666668,25_0.1_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.1_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.1_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.1_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.1_0.5
3,8,0.652659069325736,0.7658442186744074,13.166666666666668,25_0.325_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.325_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.325_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.325_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.325_0.5
3,8,0.6462488129154796,0.7564102564102564,13.166666666666666,25_0.55_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.55_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.55_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.55_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.55_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.775_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.775_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_0.775_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,25_0.775_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,25_0.775_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_1.0_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_1.0_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,25_1.0_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,25_1.0_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,25_1.0_0.5
3,8,0.6773504273504274,0.7818698597000484,13.166666666666668,30_0.1_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.1_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.1_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.1_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.1_0.5
3,8,0.652659069325736,0.7658442186744074,13.166666666666668,30_0.325_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.325_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.325_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.325_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.325_0.5
3,8,0.6462488129154796,0.7564102564102564,13.166666666666666,30_0.55_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.55_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.55_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.55_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.55_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.775_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.775_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_0.775_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,30_0.775_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,30_0.775_0.5
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_1.0_0.1
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_1.0_0.2
3,8,0.6590693257359924,0.7375423318819545,13.166666666666668,30_1.0_0.30000000000000004
3,8,0.6718898385565052,0.7406869859700048,13.166666666666668,30_1.0_0.4
3,8,0.675735992402659,0.7091194968553459,13.166666666666666,30_1.0_0.5
3,9,0.6773504273504274,0.7818698597000484,13.166666666666668,None_0.1_0.1
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.1_0.2
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.1_0.30000000000000004
3,9,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.1_0.4
3,9,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.1_0.5
3,9,0.652659069325736,0.7658442186744074,13.166666666666668,None_0.325_0.1
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.325_0.2
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.325_0.30000000000000004
3,9,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.325_0.4
3,9,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.325_0.5
3,9,0.6462488129154796,0.7564102564102564,13.166666666666666,None_0.55_0.1
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.55_0.2
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.55_0.30000000000000004
3,9,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.55_0.4
3,9,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.55_0.5
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.775_0.1
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.775_0.2
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_0.775_0.30000000000000004
3,9,0.6718898385565052,0.7406869859700048,13.166666666666668,None_0.775_0.4
3,9,0.675735992402659,0.7091194968553459,13.166666666666666,None_0.775_0.5
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_1.0_0.1
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_1.0_0.2
3,9,0.6590693257359924,0.7375423318819545,13.166666666666668,None_1.0_0.30000000000000004
